##NAMES=Epsomite
##RRUFFID=X050074
##IDEAL CHEMISTRY=MgS^6+^O_4_&#183;7H_2_O
##LOCALITY=Death Valley, Inyo County, California, USA
##OWNER=Caltech
##SOURCE=Caltech
##DESCRIPTION=
##STATUS=The identification of this mineral has been determined only by Raman spectroscopy
##URL=rruff.info/X050074
206.000, 0.000
207.000, 0.095
208.000, 1.313
209.000, 4.151
210.000, 7.311
211.000, 4.956
212.000, 2.805
213.000, 4.016
214.000, 7.184
215.000, 10.020
216.000, 11.687
217.000, 13.423
218.000, 15.961
219.000, 18.651
220.000, 20.108
221.000, 20.353
222.000, 20.684
223.000, 21.412
224.000, 22.165
225.000, 23.578
226.000, 25.217
227.000, 26.072
228.000, 25.649
229.000, 25.259
230.000, 25.716
231.000, 26.184
232.000, 26.935
233.000, 27.846
234.000, 28.767
235.000, 29.697
236.000, 30.636
237.000, 31.197
238.000, 31.725
239.000, 32.489
240.000, 33.451
241.000, 34.494
242.000, 35.889
243.000, 37.290
244.000, 38.007
245.000, 38.570
246.000, 38.564
247.000, 37.983
248.000, 37.339
249.000, 35.812
250.000, 34.284
251.000, 32.540
252.000, 30.679
253.000, 28.886
254.000, 27.364
255.000, 25.854
256.000, 24.764
257.000, 23.678
258.000, 22.035
259.000, 20.102
260.000, 17.914
261.000, 15.129
262.000, 12.347
263.000, 11.618
264.000, 10.974
265.000, 10.313
266.000, 9.652
267.000, 8.791
268.000, 7.281
269.000, 5.778
270.000, 5.410
271.000, 5.180
272.000, 4.720
273.000, 4.067
274.000, 3.500
275.000, 3.275
276.000, 3.052
277.000, 2.107
278.000, 1.033
279.000, 0.821
280.000, 1.456
281.000, 1.889
282.000, 1.247
283.000, 0.606
284.000, 0.662
285.000, 0.877
286.000, 0.485
287.000, 0.580
288.000, 1.472
289.000, 1.253
290.000, 1.033
291.000, 0.473
292.000, 0.177
293.000, 0.243
294.000, 0.389
295.000, 0.918
296.000, 0.994
297.000, 1.174
298.000, 0.576
299.000, 0.270
300.000, 0.568
301.000, 0.430
302.000, 0.334
303.000, 0.155
304.000, 0.009
305.000, 0.146
306.000, 0.486
307.000, 0.539
308.000, 0.336
309.000, 0.185
310.000, 0.412
311.000, 0.642
312.000, 1.214
313.000, 1.877
314.000, 1.833
315.000, 1.117
316.000, 0.477
317.000, 0.218
318.000, 0.033
319.000, 0.276
320.000, 0.514
321.000, 0.325
322.000, 0.308
323.000, 0.801
324.000, 0.580
325.000, 0.362
326.000, 0.148
327.000, 0.064
328.000, 0.180
329.000, 0.835
330.000, 1.224
331.000, 0.589
332.000, 0.044
333.000, 0.475
334.000, 1.139
335.000, 1.311
336.000, 1.114
337.000, 0.919
338.000, 0.724
339.000, 0.531
340.000, 1.153
341.000, 1.826
342.000, 1.956
343.000, 1.766
344.000, 1.850
345.000, 2.527
346.000, 3.205
347.000, 3.883
348.000, 4.562
349.000, 5.241
350.000, 5.922
351.000, 6.603
352.000, 7.285
353.000, 7.967
354.000, 8.650
355.000, 9.333
356.000, 9.342
357.000, 9.158
358.000, 9.383
359.000, 10.066
360.000, 10.604
361.000, 10.420
362.000, 10.236
363.000, 11.556
364.000, 13.111
365.000, 13.195
366.000, 12.142
367.000, 11.319
368.000, 11.136
369.000, 10.953
370.000, 9.090
371.000, 7.166
372.000, 6.405
373.000, 6.223
374.000, 5.716
375.000, 4.663
376.000, 3.610
377.000, 2.556
378.000, 1.503
379.000, 1.472
380.000, 1.726
381.000, 1.553
382.000, 0.936
383.000, 0.318
384.000, 0.300
385.000, 0.918
386.000, 0.347
387.000, 0.345
388.000, 0.226
389.000, 0.393
390.000, 0.867
391.000, 1.050
392.000, 1.175
393.000, 0.046
394.000, 1.083
395.000, 0.544
396.000, 0.551
397.000, 0.811
398.000, 0.142
399.000, 0.376
400.000, 0.195
401.000, 0.018
402.000, 0.238
403.000, 0.482
404.000, 0.167
405.000, 0.482
406.000, 0.651
407.000, 0.060
408.000, 0.805
409.000, 1.590
410.000, 2.326
411.000, 2.685
412.000, 2.955
413.000, 3.235
414.000, 3.524
415.000, 3.828
416.000, 4.148
417.000, 4.483
418.000, 4.403
419.000, 4.292
420.000, 5.083
421.000, 6.262
422.000, 7.244
423.000, 7.962
424.000, 8.607
425.000, 8.871
426.000, 9.130
427.000, 9.381
428.000, 9.630
429.000, 10.707
430.000, 12.310
431.000, 14.077
432.000, 16.112
433.000, 18.131
434.000, 20.151
435.000, 22.172
436.000, 24.564
437.000, 27.043
438.000, 29.275
439.000, 31.298
440.000, 33.313
441.000, 35.332
442.000, 37.367
443.000, 39.828
444.000, 42.290
445.000, 42.696
446.000, 42.502
447.000, 42.079
448.000, 41.442
449.000, 40.690
450.000, 39.609
451.000, 38.528
452.000, 37.888
453.000, 37.248
454.000, 37.604
