##NAMES=Gypsum
##RRUFFID=R040029
##IDEAL CHEMISTRY=CaS^6+^O_4_&#183;2H_2_O
##LOCALITY=Twin Buttes, Pima County, Arizona, USA
##OWNER=RRUFF
##SOURCE=University of Arizona Mineral Museum
##DESCRIPTION=Colorless prismatic crystal
##STATUS=The identification of this mineral has been confirmed by X-ray diffraction.
##URL=rruff.info/R040029
123.7756, 802.1134
125.7041, 803.5725
127.6326, 806.4181
129.5611, 811.8603
131.4895, 818.1233
133.4180, 822.9331
135.3465, 826.2871
137.2749, 827.5706
139.2034, 825.6771
141.1319, 822.8125
143.0603, 819.7331
144.9888, 815.7766
146.9173, 810.1151
148.8457, 802.7517
150.7742, 795.1032
152.7027, 786.5289
154.6311, 778.6075
156.5596, 770.6351
158.4881, 764.3156
160.4165, 761.5137
162.3450, 761.9138
164.2735, 762.2471
166.2019, 761.6036
168.1304, 762.0167
170.0589, 764.9059
171.9873, 767.8667
173.9158, 769.3419
175.8443, 769.5497
177.7727, 769.2830
179.7012, 768.2086
181.6297, 767.2794
183.5581, 767.4040
185.4866, 766.4803
187.4151, 763.2451
189.3435, 758.2696
191.2720, 752.3971
193.2005, 745.2291
195.1289, 738.3201
197.0574, 730.7272
198.9859, 724.9057
200.9143, 723.2465
202.8428, 723.0309
204.7713, 722.0102
206.6997, 720.1632
208.6282, 717.1478
210.5567, 711.9929
212.4851, 708.7102
214.4136, 710.5873
216.3421, 712.2025
218.2705, 709.7516
220.1990, 704.2419
222.1275, 699.2498
224.0559, 694.8002
225.9844, 690.5119
227.9129, 686.0276
229.8413, 682.2593
231.7698, 679.8599
233.6983, 678.1702
235.6267, 676.3895
237.5552, 674.4429
239.4837, 672.0938
241.4121, 668.9186
243.3406, 666.9030
245.2691, 667.2293
247.1975, 668.3154
249.1260, 670.0263
251.0545, 671.7460
252.9829, 671.2854
254.9114, 668.5788
256.8399, 666.6837
258.7683, 666.4837
260.6968, 666.6520
262.6253, 667.0890
264.5537, 667.4131
266.4822, 666.7928
268.4107, 665.7572
270.3391, 666.1171
272.2676, 668.2505
274.1961, 670.4719
276.1245, 673.2548
278.0530, 675.1249
279.9815, 675.0483
281.9099, 673.8992
283.8384, 672.2911
285.7669, 670.4093
287.6953, 670.1290
289.6238, 672.6414
291.5523, 674.8066
293.4807, 676.1490
295.4092, 677.0433
297.3377, 677.9058
299.2661, 678.3876
301.1946, 677.8344
303.1231, 676.1918
305.0515, 675.2628
306.9800, 676.0278
308.9085, 676.2135
310.8369, 675.2053
312.7654, 673.6968
314.6939, 671.6588
316.6223, 669.6767
318.5508, 669.1906
320.4793, 671.0247
322.4077, 670.2943
324.3362, 665.4270
326.2647, 660.7501
328.1931, 656.4930
330.1216, 653.3051
332.0501, 652.4271
333.9785, 652.6485
335.9070, 651.2145
337.8355, 647.5579
339.7639, 645.5370
341.6924, 646.0673
343.6209, 645.8090
345.5493, 643.2950
347.4778, 640.7389
349.4063, 639.0289
351.3347, 638.2376
353.2632, 639.0570
355.1917, 641.7564
357.1201, 641.5703
359.0486, 637.1432
360.9771, 634.4996
362.9055, 635.4145
364.8340, 638.2949
366.7625, 642.4517
368.6909, 647.6812
370.6194, 654.1805
372.5479, 661.8945
374.4763, 669.4008
376.4048, 677.1262
378.3333, 682.7878
380.2617, 685.0676
382.1902, 686.2943
384.1187, 687.0804
386.0471, 687.7076
387.9756, 687.5947
389.9041, 687.4931
391.8326, 690.8312
393.7610, 697.6581
395.6895, 705.7707
397.6180, 714.9780
399.5464, 725.0743
401.4749, 738.0026
403.4034, 749.6989
405.3318, 756.6636
407.2603, 760.9030
409.1888, 766.8773
411.1172, 773.8727
413.0457, 777.3486
414.9742, 776.7484
416.9026, 773.5699
418.8311, 768.1135
420.7596, 759.8688
422.6880, 748.3617
424.6165, 734.3983
426.5450, 716.9550
428.4734, 698.2873
430.4019, 683.4176
432.3304, 672.5890
434.2588, 663.7262
436.1873, 656.5157
438.1158, 651.6034
440.0442, 648.8370
441.9727, 648.7736
443.9012, 650.9313
445.8296, 656.5981
447.7581, 666.9983
449.6866, 681.6283
451.6150, 699.6730
453.5435, 723.1600
455.4720, 742.7046
457.4004, 756.6716
459.3289, 768.6463
461.2574, 780.0292
463.1858, 788.8462
465.1143, 790.7308
467.0428, 791.5593
468.9712, 797.6009
470.8997, 808.5980
472.8282, 823.3053
474.7566, 842.4227
476.6851, 863.6051
478.6136, 888.3961
480.5420, 912.1216
482.4705, 935.7346
484.3990, 954.4261
486.3274, 963.5087
488.2559, 968.1462
490.1844, 973.5835
492.1128, 978.6920
494.0413, 980.2803
495.9698, 979.2432
497.8982, 966.1852
499.8267, 939.0544
501.7552, 906.6359
503.6836, 868.2603
505.6121, 829.7249
507.5406, 793.1960
509.4690, 758.5824
511.3975, 724.7648
513.3260, 693.1332
515.2545, 667.4138
517.1829, 647.9388
519.1114, 632.0319
521.0399, 619.7867
522.9683, 609.7663
524.8968, 601.9561
526.8253, 595.9796
528.7537, 592.2032
530.6822, 589.4261
532.6107, 587.6429
534.5391, 586.1055
536.4676, 583.5367
538.3961, 580.5516
540.3245, 579.0547
542.2530, 578.9200
544.1815, 578.4790
546.1099, 577.3043
548.0384, 576.9671
549.9669, 578.5536
551.8953, 579.9996
553.8238, 581.0540
555.7523, 581.6516
557.6807, 580.5267
559.6092, 579.2101
561.5377, 580.4492
563.4661, 583.8980
565.3946, 588.5903
567.3231, 594.3796
569.2515, 598.9802
571.1800, 601.8175
573.1085, 604.5541
575.0369, 606.8814
576.9654, 609.9606
578.8939, 614.2720
580.8223, 619.2538
582.7508, 625.0575
584.6793, 630.3798
586.6077, 634.2403
588.5362, 636.9051
590.4647, 638.4220
592.3931, 638.5775
594.3216, 639.0540
596.2501, 639.5680
598.1785, 641.9376
600.1070, 647.1732
602.0355, 651.9371
603.9639, 655.7190
605.8924, 658.8962
607.8209, 662.2653
609.7493, 664.4503
611.6778, 663.3767
613.6063, 661.1356
615.5347, 661.6187
617.4632, 663.5577
619.3917, 661.3334
621.3201, 654.7216
623.2486, 648.3129
625.1771, 642.5885
627.1055, 633.6688
629.0340, 620.0401
630.9625, 606.5831
632.8909, 595.1791
634.8194, 583.7277
636.7479, 569.8516
638.6763, 556.8140
640.6048, 547.8791
642.5333, 541.3939
644.4617, 533.7714
646.3902, 525.7258
648.3187, 521.4086
650.2471, 520.6226
652.1756, 519.0005
654.1041, 516.3459
656.0325, 514.9557
657.9610, 515.7185
659.8895, 515.5245
661.8179, 512.7666
663.7464, 510.3401
665.6749, 508.8163
667.6033, 508.0677
669.5318, 509.2793
671.4603, 510.4996
673.3887, 509.2945
675.3172, 506.6216
677.2457, 503.8023
679.1741, 500.9075
681.1026, 498.3623
683.0311, 496.0779
684.9595, 494.1867
686.8880, 493.0340
688.8165, 490.7693
690.7449, 486.0405
692.6734, 482.3725
694.6019, 480.9932
696.5303, 479.7288
698.4588, 477.8554
700.3873, 476.1373
702.3157, 474.9818
704.2442, 474.2520
706.1727, 474.0103
708.1011, 473.6695
710.0296, 472.4455
711.9581, 470.8862
713.8865, 470.1194
715.8150, 469.9435
717.7435, 469.1659
719.6719, 467.6566
721.6004, 466.5928
723.5289, 466.2231
725.4573, 465.8491
727.3858, 465.5694
729.3143, 464.9796
731.2427, 463.9205
733.1712, 462.6457
735.0997, 460.9965
737.0281, 459.8502
738.9566, 459.8764
740.8851, 459.8829
742.8135, 459.0948
744.7420, 458.1165
746.6705, 457.6103
748.5989, 457.4077
750.5274, 456.8688
752.4559, 455.9661
754.3843, 455.5462
756.3128, 455.7432
758.2413, 455.2726
760.1697, 454.1713
762.0982, 453.2037
764.0267, 452.0723
765.9551, 450.7421
767.8836, 449.5330
769.8121, 449.1492
771.7405, 449.6252
